"","ad.vidid","ad_view"
"7804","VID_14403",27
"7805","VID_9916",75
"7806","VID_21763",17
"7807","VID_19126",53
"7808","VID_20631",-193
"7809","VID_9577",75
"7810","VID_7170",64
"7811","VID_1334",22
"7812","VID_18537",23
"7813","VID_4341",15
"7814","VID_19408",2
"7815","VID_18330",8
"7816","VID_8528",78
"7817","VID_11628",49
"7818","VID_3444",55
"7819","VID_6934",73
"7820","VID_11638",32
"7821","VID_12731",71
"7822","VID_17261",21
"7823","VID_8181",-5
"7824","VID_485",37
"7825","VID_19748",62
"7826","VID_17180",61
"7827","VID_11171",74
"7828","VID_4561",-27
"7829","VID_8483",73
"7830","VID_12085",52
"7831","VID_21003",45
"7832","VID_17589",59
"7833","VID_6507",20
"7834","VID_15101",21
"7835","VID_5576",76
"7836","VID_2828",72
"7837","VID_17756",73
"7838","VID_17893",70
"7839","VID_8745",59
"7840","VID_23565",51
"7841","VID_11642",16
"7842","VID_10176",75
"7843","VID_22978",50
"7844","VID_5276",46
"7845","VID_19178",42
"7846","VID_8917",27
"7847","VID_6830",58
"7848","VID_12984",13
"7849","VID_14382",43
"7850","VID_23092",10
"7851","VID_20337",37
"7852","VID_8155",-29
"7853","VID_9254",79
"7854","VID_14477",32
"7855","VID_9412",11
"7856","VID_21525",45
"7857","VID_16779",-28
"7858","VID_6980",72
"7859","VID_23676",16
"7860","VID_4620",-37
"7861","VID_9444",60
"7862","VID_19245",30
"7863","VID_23079",72
"7864","VID_19440",24
"7865","VID_12843",72
"7866","VID_10535",77
"7867","VID_4454",35
"7868","VID_19838",76
"7869","VID_15979",37
"7870","VID_5131",57
"7871","VID_16914",34
"7872","VID_3565",25
"7873","VID_9250",17
"7874","VID_9319",15
"7875","VID_8579",80
"7876","VID_12492",11
"7877","VID_11274",55
"7878","VID_344",16
"7879","VID_12326",20
"7880","VID_20844",68
"7881","VID_12795",75
"7882","VID_1880",43
"7883","VID_9528",81
"7884","VID_15000",75
"7885","VID_13555",65
"7886","VID_23007",48
"7887","VID_21730",15
"7888","VID_14800",-9
"7889","VID_20283",17
"7890","VID_15092",23
"7891","VID_11319",55
"7892","VID_14250",15
"7893","VID_15481",73
"7894","VID_2275",43
"7895","VID_19697",52
"7896","VID_17907",69
"7897","VID_3482",68
"7898","VID_11970",11
"7899","VID_447",64
"7900","VID_15075",11
"7901","VID_16514",47
"7902","VID_8305",17
"7903","VID_12219",59
"7904","VID_14358",59
"7905","VID_771",51
"7906","VID_11177",62
"7907","VID_16404",54
"7908","VID_1384",18
"7909","VID_7461",50
"7910","VID_6715",66
"7911","VID_3756",53
"7912","VID_11198",55
"7913","VID_21752",24
"7914","VID_60",61
"7915","VID_529",26
"7916","VID_19721",80
"7917","VID_15164",54
"7918","VID_6683",74
"7919","VID_11137",32
"7920","VID_20212",74
"7921","VID_12844",34
"7922","VID_6439",10
"7923","VID_8543",50
"7924","VID_18672",75
"7925","VID_18178",62
"7926","VID_23567",59
"7927","VID_5316",18
"7928","VID_14029",25
"7929","VID_17924",45
"7930","VID_17516",60
"7931","VID_10619",22
"7932","VID_13580",74
"7933","VID_13923",3
"7934","VID_10723",75
"7935","VID_15057",74
"7936","VID_17841",50
"7937","VID_22968",56
"7938","VID_791",11
"7939","VID_617",70
"7940","VID_4383",26
"7941","VID_23611",25
"7942","VID_20396",31
"7943","VID_2123",77
"7944","VID_5815",16
"7945","VID_3671",71
"7946","VID_802",57
"7947","VID_17002",38
"7948","VID_10565",51
"7949","VID_6828",65
"7950","VID_6426",47
"7951","VID_16005",19
"7952","VID_8947",32
"7953","VID_149",30
"7954","VID_9661",72
"7955","VID_3674",30
"7956","VID_9102",13
"7957","VID_23375",48
"7958","VID_6236",8
"7959","VID_9935",34
"7960","VID_15403",68
"7961","VID_2985",25
"7962","VID_13620",80
"7963","VID_2093",49
"7964","VID_3067",56
"7965","VID_6724",23
"7966","VID_10706",75
"7967","VID_12871",28
"7968","VID_2523",10
"7969","VID_17781",57
"7970","VID_15348",39
"7971","VID_262",21
"7972","VID_11547",12
"7973","VID_1121",35
"7974","VID_402",62
"7975","VID_8223",25
"7976","VID_22197",15
"7977","VID_10907",14
"7978","VID_7503",66
"7979","VID_5978",62
"7980","VID_5952",30
"7981","VID_916",35
"7982","VID_16769",41
"7983","VID_2954",41
"7984","VID_4046",49
"7985","VID_17053",26
"7986","VID_5404",45
"7987","VID_7077",13
"7988","VID_84",49
"7989","VID_17087",-5
"7990","VID_5579",46
"7991","VID_14726",9
"7992","VID_17621",70
"7993","VID_5885",71
"7994","VID_20203",9
"7995","VID_7701",31
"7996","VID_20099",43
"7997","VID_3236",5
"7998","VID_19013",74
"7999","VID_21688",60
"8000","VID_13544",9
"8001","VID_15586",65
"8002","VID_6249",8
"8003","VID_3969",63
"8004","VID_2728",72
"8005","VID_12235",57
"8006","VID_16067",-14
"8007","VID_15083",80
"8008","VID_21143",-45
"8009","VID_7389",35
"8010","VID_7405",6
"8011","VID_19975",12
"8012","VID_13595",59
"8013","VID_19444",8
"8014","VID_17191",70
"8015","VID_13991",42
"8016","VID_12365",19
"8017","VID_2629",63
"8018","VID_9543",76
"8019","VID_17398",69
"8020","VID_16943",32
"8021","VID_3972",62
"8022","VID_18675",68
"8023","VID_3624",38
"8024","VID_5407",51
"8025","VID_15170",29
"8026","VID_8886",57
"8027","VID_10579",22
"8028","VID_6658",49
"8029","VID_22386",42
"8030","VID_18513",46
"8031","VID_19074",55
"8032","VID_8524",44
"8033","VID_12135",15
"8034","VID_1718",52
"8035","VID_7412",63
"8036","VID_8309",65
"8037","VID_182",48
"8038","VID_13436",65
"8039","VID_16904",29
"8040","VID_13214",44
"8041","VID_294",52
"8042","VID_8478",14
"8043","VID_10481",63
"8044","VID_18958",56
"8045","VID_12424",42
"8046","VID_9387",77
"8047","VID_10460",-30
"8048","VID_7164",19
"8049","VID_4706",17
"8050","VID_14480",74
"8051","VID_1446",58
"8052","VID_1995",32
"8053","VID_2425",-14
"8054","VID_22544",22
"8055","VID_11975",34
"8056","VID_675",38
"8057","VID_19755",20
"8058","VID_10646",78
"8059","VID_2549",6
"8060","VID_5480",65
"8061","VID_4514",44
"8062","VID_10899",63
"8063","VID_3573",58
"8064","VID_5753",40
"8065","VID_23596",21
"8066","VID_16203",18
"8067","VID_2463",13
"8068","VID_21807",50
"8069","VID_16103",3
"8070","VID_21266",45
"8071","VID_5365",70
"8072","VID_7497",62
"8073","VID_13829",33
"8074","VID_18382",29
"8075","VID_5014",39
"8076","VID_19879",77
"8077","VID_20333",12
"8078","VID_23578",9
"8079","VID_2338",9
"8080","VID_8743",65
"8081","VID_15709",52
"8082","VID_16774",31
"8083","VID_2756",29
"8084","VID_20158",51
"8085","VID_15226",68
"8086","VID_15620",26
"8087","VID_15878",71
"8088","VID_13221",23
"8089","VID_9764",80
"8090","VID_1130",72
"8091","VID_13049",-25
"8092","VID_1953",28
"8093","VID_10645",75
"8094","VID_3810",35
"8095","VID_3280",57
"8096","VID_4655",13
"8097","VID_20083",66
"8098","VID_22404",57
"8099","VID_2978",53
"8100","VID_22782",15
"8101","VID_18288",52
"8102","VID_20440",19
"8103","VID_6156",49
"8104","VID_15748",23
"8105","VID_8635",80
"8106","VID_23031",79
"8107","VID_7806",58
"8108","VID_11158",75
"8109","VID_3708",72
"8110","VID_21878",71
"8111","VID_23630",15
"8112","VID_13965",33
"8113","VID_21867",13
"8114","VID_21630",22
"8115","VID_10037",15
"8116","VID_5425",55
"8117","VID_6579",60
"8118","VID_5783",23
"8119","VID_19091",19
"8120","VID_250",80
"8121","VID_13899",18
"8122","VID_20798",2
"8123","VID_1969",5
"8124","VID_4460",48
"8125","VID_21761",53
"8126","VID_13914",76
"8127","VID_5083",14
"8128","VID_12574",29
"8129","VID_11835",66
"8130","VID_16824",30
"8131","VID_22797",58
"8132","VID_7920",79
"8133","VID_17282",22
"8134","VID_16013",14
"8135","VID_11445",29
"8136","VID_11855",39
"8137","VID_11652",46
"8138","VID_14294",67
"8139","VID_4043",42
"8140","VID_4360",55
"8141","VID_9338",78
"8142","VID_3401",22
"8143","VID_656",17
"8144","VID_17280",11
"8145","VID_1791",77
"8146","VID_9731",76
"8147","VID_16630",66
"8148","VID_17694",51
"8149","VID_14683",76
"8150","VID_1854",55
"8151","VID_2142",75
"8152","VID_4338",71
"8153","VID_17744",60
"8154","VID_2867",27
"8155","VID_20972",-9
"8156","VID_22792",60
"8157","VID_4274",48
"8158","VID_20146",18
"8159","VID_18434",14
"8160","VID_9708",79
"8161","VID_5536",36
"8162","VID_22983",75
"8163","VID_17625",44
"8164","VID_16869",23
"8165","VID_22047",67
"8166","VID_3140",10
"8167","VID_3813",18
"8168","VID_3999",63
"8169","VID_20787",44
"8170","VID_11409",8
"8171","VID_20163",31
"8172","VID_22369",53
"8173","VID_7500",59
"8174","VID_7724",49
"8175","VID_20622",-199
"8176","VID_18177",23
"8177","VID_4787",54
"8178","VID_2530",49
"8179","VID_23542",67
"8180","VID_6939",41
"8181","VID_19746",52
"8182","VID_19366",48
"8183","VID_7090",75
"8184","VID_12786",50
"8185","VID_10466",69
"8186","VID_21665",36
"8187","VID_4258",29
"8188","VID_19098",33
"8189","VID_17372",35
"8190","VID_19771",39
"8191","VID_1521",52
"8192","VID_19360",61
"8193","VID_10218",75
"8194","VID_4273",32
"8195","VID_19121",61
"8196","VID_4504",75
"8197","VID_7872",55
"8198","VID_8376",1
"8199","VID_13006",72
"8200","VID_9889",76
"8201","VID_11601",61
"8202","VID_12677",49
"8203","VID_3941",52
"8204","VID_14479",32
"8205","VID_10233",77
"8206","VID_22319",15
"8207","VID_6651",46
"8208","VID_11533",56
"8209","VID_8788",34
"8210","VID_21046",61
"8211","VID_3618",44
"8212","VID_7785",75
"8213","VID_12889",59
"8214","VID_15641",16
"8215","VID_10320",42
"8216","VID_3075",49
"8217","VID_10421",5
"8218","VID_21437",16
"8219","VID_3389",61
"8220","VID_22527",62
"8221","VID_476",8
"8222","VID_6802",46
"8223","VID_6450",66
"8224","VID_10408",2
"8225","VID_20323",14
"8226","VID_19756",76
"8227","VID_19544",54
"8228","VID_29",40
"8229","VID_15618",59
"8230","VID_23702",35
"8231","VID_15624",24
"8232","VID_19539",51
"8233","VID_9836",46
"8234","VID_19666",72
"8235","VID_6113",74
"8236","VID_12918",21
"8237","VID_20877",57
"8238","VID_15887",78
"8239","VID_8281",-44
"8240","VID_10546",22
"8241","VID_16654",64
"8242","VID_23331",71
"8243","VID_13612",17
"8244","VID_14676",74
"8245","VID_10086",26
"8246","VID_19352",-12
"8247","VID_10072",11
"8248","VID_10685",75
"8249","VID_11811",75
"8250","VID_13370",42
"8251","VID_15195",22
"8252","VID_8548",56
"8253","VID_20518",51
"8254","VID_19090",68
"8255","VID_6508",66
"8256","VID_20863",31
"8257","VID_2418",40
"8258","VID_17359",50
"8259","VID_17189",75
"8260","VID_20993",75
"8261","VID_4455",-8
"8262","VID_6916",53
"8263","VID_6176",28
"8264","VID_22038",69
"8265","VID_21913",52
"8266","VID_17024",56
"8267","VID_14160",61
"8268","VID_19848",34
"8269","VID_22308",44
"8270","VID_15318",56
"8271","VID_15886",73
"8272","VID_15011",73
"8273","VID_8404",-33
"8274","VID_16132",81
"8275","VID_9328",69
"8276","VID_22524",0
"8277","VID_3491",44
"8278","VID_22120",52
"8279","VID_14351",25
"8280","VID_19686",62
"8281","VID_14035",22
"8282","VID_6583",19
"8283","VID_12274",34
"8284","VID_12301",52
"8285","VID_13408",73
"8286","VID_21313",72
"8287","VID_2367",-16
"8288","VID_14861",54
"8289","VID_9910",78
"8290","VID_11639",49
"8291","VID_19814",8
"8292","VID_7534",24
"8293","VID_22291",57
"8294","VID_3744",76
"8295","VID_7588",65
"8296","VID_12490",13
"8297","VID_11462",20
"8298","VID_7763",22
"8299","VID_2775",5
"8300","VID_16924",39
"8301","VID_5175",37
"8302","VID_18363",64
"8303","VID_698",17
"8304","VID_17321",24
"8305","VID_4651",42
"8306","VID_9566",21
"8307","VID_14177",38
"8308","VID_12566",29
"8309","VID_12354",58
"8310","VID_6053",48
"8311","VID_23233",29
"8312","VID_21906",25
"8313","VID_1884",70
"8314","VID_3635",27
"8315","VID_17160",46
"8316","VID_10798",74
"8317","VID_1730",57
"8318","VID_16601",18
"8319","VID_11310",58
"8320","VID_17445",31
"8321","VID_8479",62
"8322","VID_13055",-5
"8323","VID_18835",56
"8324","VID_13783",15
"8325","VID_11737",-3
"8326","VID_48",33
"8327","VID_16453",77
"8328","VID_18302",23
"8329","VID_4140",64
"8330","VID_2001",25
"8331","VID_15636",15
"8332","VID_14764",11
"8333","VID_11110",47
"8334","VID_13381",32
"8335","VID_8468",58
"8336","VID_11128",63
"8337","VID_3666",42
"8338","VID_18029",61
"8339","VID_15330",24
"8340","VID_3431",35
"8341","VID_17766",24
"8342","VID_22846",76
"8343","VID_16463",28
"8344","VID_21316",32
"8345","VID_13310",31
"8346","VID_8202",4
"8347","VID_11210",13
"8348","VID_14630",29
"8349","VID_22366",56
"8350","VID_2253",24
"8351","VID_4197",33
"8352","VID_21955",56
"8353","VID_5113",45
"8354","VID_5524",30
"8355","VID_6349",56
"8356","VID_21057",74
"8357","VID_17348",42
"8358","VID_5794",26
"8359","VID_11215",55
"8360","VID_2355",-16
"8361","VID_21793",47
"8362","VID_6388",50
"8363","VID_1393",14
"8364","VID_17997",13
"8365","VID_22688",54
"8366","VID_4511",57
"8367","VID_18605",77
"8368","VID_2699",-4
"8369","VID_21101",35
"8370","VID_19946",71
"8371","VID_23078",45
"8372","VID_2610",47
"8373","VID_1859",27
"8374","VID_3438",74
"8375","VID_17493",33
"8376","VID_18444",58
"8377","VID_23656",18
"8378","VID_1534",70
"8379","VID_19611",41
"8380","VID_1915",33
"8381","VID_350",17
"8382","VID_7003",-21
"8383","VID_21006",54
"8384","VID_11266",61
"8385","VID_9475",77
"8386","VID_11371",8
"8387","VID_17526",74
"8388","VID_16317",77
"8389","VID_1288",44
"8390","VID_6290",27
"8391","VID_11810",76
"8392","VID_10363",57
"8393","VID_19805",55
"8394","VID_23149",66
"8395","VID_20139",58
"8396","VID_12653",67
"8397","VID_23504",58
"8398","VID_7720",19
"8399","VID_19871",69
"8400","VID_3364",24
"8401","VID_21471",42
"8402","VID_18057",68
"8403","VID_8029",50
"8404","VID_23746",77
"8405","VID_1318",58
"8406","VID_1237",14
"8407","VID_12081",41
"8408","VID_9786",75
"8409","VID_16920",-4
"8410","VID_6533",13
"8411","VID_6137",14
"8412","VID_16261",23
"8413","VID_15307",56
"8414","VID_4312",28
"8415","VID_3133",-4
"8416","VID_19877",71
"8417","VID_9875",49
"8418","VID_14567",19
"8419","VID_6408",22
"8420","VID_9941",20
"8421","VID_8735",58
"8422","VID_14373",75
"8423","VID_1206",70
"8424","VID_13749",21
"8425","VID_1832",63
"8426","VID_18021",32
"8427","VID_11418",75
"8428","VID_9425",46
"8429","VID_4547",78
"8430","VID_14830",72
"8431","VID_14790",78
"8432","VID_8135",56
"8433","VID_14495",25
"8434","VID_20656",54
"8435","VID_12536",59
"8436","VID_3827",42
"8437","VID_16216",-29
"8438","VID_19271",63
"8439","VID_14561",2
"8440","VID_8007",67
"8441","VID_7146",65
"8442","VID_10217",81
"8443","VID_829",77
"8444","VID_15473",-1
"8445","VID_11235",45
"8446","VID_7980",66
"8447","VID_17478",67
"8448","VID_15769",24
"8449","VID_10817",79
"8450","VID_18668",44
"8451","VID_14181",78
"8452","VID_5463",34
"8453","VID_14925",22
"8454","VID_6009",18
"8455","VID_1866",42
"8456","VID_2884",76
"8457","VID_14846",79
"8458","VID_21587",22
"8459","VID_2516",8
"8460","VID_16816",28
"8461","VID_3317",54
"8462","VID_7158",41
"8463","VID_20684",54
"8464","VID_20778",74
"8465","VID_16845",55
"8466","VID_15126",34
"8467","VID_375",21
"8468","VID_15560",44
"8469","VID_7149",60
"8470","VID_13632",63
"8471","VID_11069",62
"8472","VID_22745",76
"8473","VID_22478",-2
"8474","VID_1479",27
"8475","VID_17569",75
"8476","VID_13769",35
"8477","VID_8916",59
"8478","VID_23544",66
"8479","VID_3163",59
"8480","VID_9516",75
"8481","VID_12250",64
"8482","VID_3682",66
"8483","VID_17864",41
"8484","VID_13035",79
"8485","VID_9236",26
"8486","VID_12820",39
"8487","VID_6561",22
"8488","VID_23555",46
"8489","VID_4767",59
"8490","VID_3419",31
"8491","VID_6766",35
"8492","VID_21078",60
"8493","VID_4021",46
"8494","VID_3228",17
"8495","VID_21247",59
"8496","VID_10223",77
"8497","VID_21180",33
"8498","VID_22032",36
"8499","VID_21329",53
"8500","VID_8011",52
"8501","VID_22770",30
"8502","VID_15059",31
"8503","VID_19257",71
"8504","VID_185",41
"8505","VID_16802",37
"8506","VID_17286",52
"8507","VID_2703",79
"8508","VID_13671",82
"8509","VID_15125",27
"8510","VID_10389",40
"8511","VID_22094",80
"8512","VID_9569",28
"8513","VID_22338",41
"8514","VID_19116",27
"8515","VID_6127",22
"8516","VID_21196",21
"8517","VID_17866",47
"8518","VID_9645",40
"8519","VID_20530",71
"8520","VID_13015",13
"8521","VID_13441",44
"8522","VID_17355",60
"8523","VID_11003",42
"8524","VID_17352",82
"8525","VID_6990",3
"8526","VID_16152",12
"8527","VID_12898",41
"8528","VID_10309",40
"8529","VID_15334",66
"8530","VID_8787",18
"8531","VID_13369",34
"8532","VID_13890",18
"8533","VID_16104",12
"8534","VID_14844",55
"8535","VID_11280",14
"8536","VID_13290",75
"8537","VID_7508",51
"8538","VID_15814",-17
"8539","VID_23261",10
"8540","VID_12177",15
"8541","VID_16219",18
"8542","VID_20029",30
"8543","VID_18308",16
"8544","VID_6616",10
"8545","VID_7179",71
"8546","VID_6229",45
"8547","VID_19741",47
"8548","VID_5039",41
"8549","VID_7367",56
"8550","VID_13183",56
"8551","VID_1833",43
"8552","VID_4245",74
"8553","VID_21702",73
"8554","VID_4192",54
"8555","VID_17959",72
"8556","VID_5387",45
"8557","VID_9648",71
"8558","VID_17540",58
"8559","VID_7064",-8
"8560","VID_1044",43
"8561","VID_16251",26
"8562","VID_2860",53
"8563","VID_1119",57
"8564","VID_18939",24
"8565","VID_21036",15
"8566","VID_10672",75
"8567","VID_10391",19
"8568","VID_17485",32
"8569","VID_9306",59
"8570","VID_819",12
"8571","VID_19915",16
"8572","VID_9189",60
"8573","VID_13475",74
"8574","VID_3698",29
"8575","VID_11842",63
"8576","VID_2057",64
"8577","VID_10444",13
"8578","VID_12534",33
"8579","VID_14143",18
"8580","VID_5637",-4
"8581","VID_8689",63
"8582","VID_10135",-13
"8583","VID_1726",67
"8584","VID_14122",41
"8585","VID_14080",56
"8586","VID_20129",17
"8587","VID_19564",67
"8588","VID_7206",61
"8589","VID_2488",9
"8590","VID_12342",56
"8591","VID_849",56
"8592","VID_11976",55
"8593","VID_9936",73
"8594","VID_6119",18
"8595","VID_23735",27
"8596","VID_6900",65
"8597","VID_8143",57
"8598","VID_23689",15
"8599","VID_10727",75
"8600","VID_13319",74
"8601","VID_11538",72
"8602","VID_23606",44
"8603","VID_16780",46
"8604","VID_16704",9
"8605","VID_17689",17
"8606","VID_13997",23
"8607","VID_23252",13
"8608","VID_2316",23
"8609","VID_7160",32
"8610","VID_20175",52
"8611","VID_23646",23
"8612","VID_6348",50
"8613","VID_2251",15
"8614","VID_12654",19
"8615","VID_22706",53
"8616","VID_14796",78
"8617","VID_51",54
"8618","VID_973",57
"8619","VID_16241",12
"8620","VID_12269",21
"8621","VID_19867",13
"8622","VID_3289",57
"8623","VID_18656",67
"8624","VID_7118",22
"8625","VID_23420",11
"8626","VID_16163",74
"8627","VID_15300",18
"8628","VID_18321",26
"8629","VID_19595",26
"8630","VID_17240",58
"8631","VID_7385",53
"8632","VID_18598",82
"8633","VID_10879",37
"8634","VID_14115",20
"8635","VID_21427",74
"8636","VID_3758",66
"8637","VID_3321",44
